task_id,n,Fc_over_F,F_over_Fc,F,Fc,J,gamma_mu,zeta,simulation_time,alpha,dt,nums,timestamp
371,3,9.800000000000008,0.10204081632653053,1.206997084548104e-12,1.1828571428571428e-11,1.7062329181220336e-08,0.0014229003149967333,1.0065662862101696e-07,478.89333963394165,0.07,0.001,1000000,20251006_040159
372,3,9.900000000000007,0.10101010101010094,1.194805194805194e-12,1.1828571428571428e-11,1.7147574072052734e-08,0.0014446011806999288,1.0065662862101696e-07,478.8708384037018,0.07,0.001,1000000,20251006_040957
373,3,10.000000000000007,0.09999999999999992,1.1828571428571418e-12,1.1828571428571428e-11,1.7142782316229137e-08,0.0014587853516846985,1.0065662862101696e-07,477.00920510292053,0.07,0.001,1000000,20251006_041754
374,3,10.100000000000009,0.09900990099009893,1.1711456859971702e-12,1.1828571428571428e-11,1.7106335858771797e-08,0.0014702407362212138,1.0065662862101696e-07,477.76061630249023,0.07,0.001,1000000,20251006_042552
375,3,10.200000000000008,0.09803921568627443,1.1596638655462173e-12,1.1828571428571428e-11,1.713311319216143e-08,0.0014871217970501718,1.0065662862101696e-07,418.5852644443512,0.07,0.001,1000000,20251006_021744
376,3,10.300000000000008,0.09708737864077663,1.1484049930651862e-12,1.1828571428571428e-11,1.714408366869406e-08,0.0015026629745673937,1.0065662862101696e-07,418.3132894039154,0.07,0.001,1000000,20251006_022442
377,3,10.40000000000001,0.09615384615384606,1.1373626373626361e-12,1.1828571428571428e-11,1.7041674666042914e-08,0.0015081887355801642,1.0065662862101696e-07,423.4476170539856,0.07,0.001,1000000,20251006_023146
378,3,10.500000000000009,0.09523809523809516,1.126530612244897e-12,1.1828571428571428e-11,1.706564362138779e-08,0.0015248322003017446,1.0065662862101696e-07,419.9587752819061,0.07,0.001,1000000,20251006_023846
379,3,10.600000000000009,0.09433962264150936,1.1159029649595678e-12,1.1828571428571428e-11,1.7078919217850813e-08,0.0015405518964830842,1.0065662862101696e-07,418.16629910469055,0.07,0.001,1000000,20251006_024544
380,3,10.700000000000008,0.09345794392523357,1.1054739652870486e-12,1.1828571428571428e-11,1.7144377329319394e-08,0.001561045556896303,1.0065662862101696e-07,422.0389733314514,0.07,0.001,1000000,20251006_025246
381,3,10.800000000000008,0.09259259259259253,1.0952380952380945e-12,1.1828571428571428e-11,1.7121584223102336e-08,0.0015735399928484262,1.0065662862101696e-07,421.4204967021942,0.07,0.001,1000000,20251006_025947
382,3,10.90000000000001,0.09174311926605497,1.0851900393184786e-12,1.1828571428571428e-11,1.707975694260664e-08,0.0015842301248810572,1.0065662862101696e-07,423.3212127685547,0.07,0.001,1000000,20251006_030651
383,3,11.000000000000009,0.09090909090909084,1.0753246753246744e-12,1.1828571428571428e-11,1.7104927246897157e-08,0.0016011204327293972,1.0065662862101696e-07,424.1844472885132,0.07,0.001,1000000,20251006_031355
384,3,11.100000000000009,0.09009009009009002,1.0656370656370647e-12,1.1828571428571428e-11,1.7043203840337682e-08,0.0016098458797917134,1.0065662862101696e-07,413.5732855796814,0.07,0.001,1000000,20251006_032048
385,3,11.20000000000001,0.0892857142857142,1.0561224489795909e-12,1.1828571428571428e-11,1.712616378423863e-08,0.0016322557193991917,1.0065662862101696e-07,418.0825502872467,0.07,0.001,1000000,20251006_032747
386,3,11.30000000000001,0.08849557522123887,1.0467762326169397e-12,1.1828571428571428e-11,1.7057172316279952e-08,0.0016401953021728346,1.0065662862101696e-07,416.1676471233368,0.07,0.001,1000000,20251006_033443
387,3,11.40000000000001,0.08771929824561396,1.037593984962405e-12,1.1828571428571428e-11,1.7052617904858584e-08,0.0016542684829920704,1.0065662862101696e-07,427.59814381599426,0.07,0.001,1000000,20251006_034150
388,3,11.500000000000009,0.08695652173913036,1.0285714285714276e-12,1.1828571428571428e-11,1.699657927183867e-08,0.0016632956351599986,1.0065662862101696e-07,423.5843324661255,0.07,0.001,1000000,20251006_034854
389,3,11.600000000000009,0.08620689655172407,1.019704433497536e-12,1.1828571428571428e-11,1.708065825224741e-08,0.0016860586438777415,1.0065662862101696e-07,417.27273535728455,0.07,0.001,1000000,20251006_035551
390,3,11.70000000000001,0.0854700854700854,1.0109890109890102e-12,1.1828571428571428e-11,1.7073209229395627e-08,0.0016998519885898897,1.0065662862101696e-07,424.6194968223572,0.07,0.001,1000000,20251006_040256
391,3,11.80000000000001,0.08474576271186433,1.0024213075060524e-12,1.1828571428571428e-11,1.705065120452606e-08,0.001712115507909944,1.0065662862101696e-07,415.64346504211426,0.07,0.001,1000000,20251006_040952
392,3,11.90000000000001,0.08403361344537809,9.93997599039615e-13,1.1828571428571428e-11,1.707556759090847e-08,0.0017291481057416988,1.0065662862101696e-07,419.838107585907,0.07,0.001,1000000,20251006_021745
393,3,12.00000000000001,0.08333333333333326,9.857142857142848e-13,1.1828571428571428e-11,1.708742857737067e-08,0.0017448899517107065,1.0065662862101696e-07,419.8515374660492,0.07,0.001,1000000,20251006_022445
394,3,12.10000000000001,0.08264462809917349,9.77567886658795e-13,1.1828571428571428e-11,1.699335535347845e-08,0.0017497443217844495,1.0065662862101696e-07,415.15768694877625,0.07,0.001,1000000,20251006_023140
395,3,12.20000000000001,0.08196721311475404,9.69555035128805e-13,1.1828571428571428e-11,1.7015161942485178e-08,0.0017664689208113519,1.0065662862101696e-07,414.26324439048767,0.07,0.001,1000000,20251006_023834
396,3,12.30000000000001,0.08130081300813002,9.61672473867595e-13,1.1828571428571428e-11,1.7025663482455274e-08,0.001782047352658097,1.0065662862101696e-07,417.6499443054199,0.07,0.001,1000000,20251006_024532
397,3,12.40000000000001,0.08064516129032252,9.539170506912434e-13,1.1828571428571428e-11,1.7084616232647456e-08,0.0018027561935453921,1.0065662862101696e-07,418.38216066360474,0.07,0.001,1000000,20251006_025231
398,3,12.50000000000001,0.07999999999999993,9.462857142857135e-13,1.1828571428571428e-11,1.7072691242797624e-08,0.0018160260860375895,1.0065662862101696e-07,414.12876772880554,0.07,0.001,1000000,20251006_025925
399,3,12.60000000000001,0.0793650793650793,9.387755102040808e-13,1.1828571428571428e-11,1.70300650687589e-08,0.0018259838655624602,1.0065662862101696e-07,424.3080892562866,0.07,0.001,1000000,20251006_030629
400,3,12.70000000000001,0.0787401574803149,9.313835770528677e-13,1.1828571428571428e-11,1.705653353161962e-08,0.0018433363047765082,1.0065662862101696e-07,418.5065596103668,0.07,0.001,1000000,20251006_031328
401,3,12.800000000000011,0.07812499999999993,9.241071428571419e-13,1.1828571428571428e-11,1.6990739626532258e-08,0.0018506842867771656,1.0065662862101696e-07,419.84879970550537,0.07,0.001,1000000,20251006_032027
402,3,12.900000000000011,0.07751937984496117,9.169435215946836e-13,1.1828571428571428e-11,1.7072993811625105e-08,0.0018741721350045177,1.0065662862101696e-07,421.0893828868866,0.07,0.001,1000000,20251006_032728
403,3,13.00000000000001,0.07692307692307686,9.09890109890109e-13,1.1828571428571428e-11,1.7007961379010034e-08,0.0018815063857924262,1.0065662862101696e-07,422.3595223426819,0.07,0.001,1000000,20251006_033431
404,3,13.10000000000001,0.07633587786259537,9.029443838604137e-13,1.1828571428571428e-11,1.7006313595700733e-08,0.0018957958235439089,1.0065662862101696e-07,420.19139289855957,0.07,0.001,1000000,20251006_034131
405,3,13.20000000000001,0.0757575757575757,8.961038961038954e-13,1.1828571428571428e-11,1.695739307164257e-08,0.001904772453522549,1.0065662862101696e-07,419.8805320262909,0.07,0.001,1000000,20251006_034831
406,3,13.300000000000011,0.07518796992481197,8.893662728249186e-13,1.1828571428571428e-11,1.7036727529109362e-08,0.0019281814570818628,1.0065662862101696e-07,421.8608202934265,0.07,0.001,1000000,20251006_035533
407,3,13.400000000000011,0.07462686567164173,8.827292110874192e-13,1.1828571428571428e-11,1.7028875399598192e-08,0.0019417836924410761,1.0065662862101696e-07,419.9468846321106,0.07,0.001,1000000,20251006_040233
408,3,13.50000000000001,0.07407407407407401,8.761904761904755e-13,1.1828571428571428e-11,1.7003656493210742e-08,0.0019533774713894367,1.0065662862101696e-07,422.6788372993469,0.07,0.001,1000000,20251006_040936
409,3,13.600000000000012,0.07352941176470582,8.697478991596631e-13,1.1828571428571428e-11,1.7024984133573532e-08,0.001970315199229048,1.0065662862101696e-07,422.14604687690735,0.07,0.001,1000000,20251006_021747
410,3,13.700000000000012,0.07299270072992695,8.633993743482787e-13,1.1828571428571428e-11,1.7039173733381154e-08,0.001986457059671314,1.0065662862101696e-07,424.76916217803955,0.07,0.001,1000000,20251006_022452
411,3,13.800000000000011,0.07246376811594198,8.571428571428565e-13,1.1828571428571428e-11,1.6942456296010242e-08,0.0019895989532012007,1.0065662862101696e-07,423.86873865127563,0.07,0.001,1000000,20251006_023156
412,3,13.900000000000011,0.07194244604316541,8.50976361767728e-13,1.1828571428571428e-11,1.696892620025694e-08,0.0020071472950066636,1.0065662862101696e-07,418.13709449768066,0.07,0.001,1000000,20251006_023854
413,3,14.00000000000001,0.07142857142857137,8.448979591836727e-13,1.1828571428571428e-11,1.6992269218452944e-08,0.0020243681660714425,1.0065662862101696e-07,423.84876823425293,0.07,0.001,1000000,20251006_024558
414,3,14.100000000000012,0.07092198581560277,8.38905775075987e-13,1.1828571428571428e-11,1.7042345226459032e-08,0.002044836339498875,1.0065662862101696e-07,424.6278028488159,0.07,0.001,1000000,20251006_025303
415,3,14.200000000000012,0.07042253521126755,8.329979879275648e-13,1.1828571428571428e-11,1.702748845723779e-08,0.002057543483691915,1.0065662862101696e-07,425.11394906044006,0.07,0.001,1000000,20251006_030008
416,3,14.300000000000011,0.06993006993006988,8.271728271728265e-13,1.1828571428571428e-11,1.6992930782327845e-08,0.002067827987998022,1.0065662862101696e-07,421.531112909317,0.07,0.001,1000000,20251006_030709
417,3,14.400000000000013,0.06944444444444438,8.214285714285706e-13,1.1828571428571428e-11,1.7017939672415597e-08,0.00208535287556669,1.0065662862101696e-07,423.5906226634979,0.07,0.001,1000000,20251006_031413
418,3,14.500000000000012,0.06896551724137925,8.157635467980289e-13,1.1828571428571428e-11,1.695387586638501e-08,0.0020919296939264287,1.0065662862101696e-07,417.6219742298126,0.07,0.001,1000000,20251006_032111
419,3,14.600000000000012,0.06849315068493145,8.101761252446176e-13,1.1828571428571428e-11,1.7040666049180552e-08,0.002117139644727558,1.0065662862101696e-07,425.12912130355835,0.07,0.001,1000000,20251006_032816
420,3,14.700000000000012,0.06802721088435369,8.046647230320693e-13,1.1828571428571428e-11,1.6975146231157818e-08,0.002123444636094741,1.0065662862101696e-07,415.56094622612,0.07,0.001,1000000,20251006_033511
421,3,14.800000000000011,0.06756756756756752,7.992277992277986e-13,1.1828571428571428e-11,1.696085268450766e-08,0.002136089674820818,1.0065662862101696e-07,417.9516885280609,0.07,0.001,1000000,20251006_034209
422,3,14.900000000000013,0.06711409395973149,7.938638542665381e-13,1.1828571428571428e-11,1.691925077458046e-08,0.0021452478691528997,1.0065662862101696e-07,423.07930541038513,0.07,0.001,1000000,20251006_034912
423,3,15.000000000000012,0.06666666666666661,7.885714285714279e-13,1.1828571428571428e-11,1.700184397308607e-08,0.0021701880548369223,1.0065662862101696e-07,421.63659405708313,0.07,0.001,1000000,20251006_035614
424,4,1.0,1.0,1.1828571428571428e-11,1.1828571428571428e-11,0.00011626472987213822,0.9893684801357333,1.0065662862101696e-07,533.7823579311371,0.07,0.001,1000000,20251006_040508
425,4,1.1,0.9090909090909091,1.0753246753246752e-11,1.1828571428571428e-11,0.00010537839852431955,0.9864029505077012,1.0065662862101696e-07,533.7444093227386,0.07,0.001,1000000,20251006_041402
426,4,1.2000000000000002,0.8333333333333333,9.857142857142855e-12,1.1828571428571428e-11,9.624571424940735e-05,0.9828171566517366,1.0065662862101696e-07,597.824312210083,0.07,0.001,1000000,20251006_022043
427,4,1.3000000000000003,0.769230769230769,9.098901098901096e-12,1.1828571428571428e-11,8.843987233614222e-05,0.978366429997173,1.0065662862101696e-07,602.7161338329315,0.07,0.001,1000000,20251006_023046
428,4,1.4000000000000004,0.7142857142857141,8.448979591836732e-12,1.1828571428571428e-11,8.165894889972955e-05,0.972841087333699,1.0065662862101696e-07,595.7732317447662,0.07,0.001,1000000,20251006_024042
429,4,1.5000000000000004,0.6666666666666665,7.885714285714283e-12,1.1828571428571428e-11,7.56435389226149e-05,0.9655464716375299,1.0065662862101696e-07,594.5050711631775,0.07,0.001,1000000,20251006_025036
430,4,1.6000000000000005,0.6249999999999998,7.39285714285714e-12,1.1828571428571428e-11,7.017492995981598e-05,0.9554589960250732,1.0065662862101696e-07,612.7061624526978,0.07,0.001,1000000,20251006_030049
431,4,1.7000000000000006,0.5882352941176469,6.957983193277308e-12,1.1828571428571428e-11,6.50414054136125e-05,0.940911814221175,1.0065662862101696e-07,613.5061750411987,0.07,0.001,1000000,20251006_031102
432,4,1.8000000000000007,0.5555555555555554,6.571428571428569e-12,1.1828571428571428e-11,5.9875885642140874e-05,0.9171376845880045,1.0065662862101696e-07,605.7169103622437,0.07,0.001,1000000,20251006_032108
433,4,1.9000000000000008,0.526315789473684,6.225563909774433e-12,1.1828571428571428e-11,5.379479201782689e-05,0.8697689848435658,1.0065662862101696e-07,596.7153570652008,0.07,0.001,1000000,20251006_033105
434,4,2.000000000000001,0.4999999999999998,5.9142857142857115e-12,1.1828571428571428e-11,4.764843306524659e-05,0.810939961834623,1.0065662862101696e-07,603.5863463878632,0.07,0.001,1000000,20251006_034109
435,4,2.100000000000001,0.47619047619047594,5.632653061224486e-12,1.1828571428571428e-11,4.492055183342733e-05,0.8027391806669333,1.0065662862101696e-07,598.873619556427,0.07,0.001,1000000,20251006_035107
436,4,2.200000000000001,0.4545454545454543,5.3766233766233736e-12,1.1828571428571428e-11,4.2991277562025876e-05,0.8048466028545902,1.0065662862101696e-07,599.5426995754242,0.07,0.001,1000000,20251006_040107
437,4,2.300000000000001,0.43478260869565194,5.14285714285714e-12,1.1828571428571428e-11,4.085212876349542e-05,0.7995628575909967,1.0065662862101696e-07,598.7303991317749,0.07,0.001,1000000,20251006_041106
438,4,2.4000000000000012,0.41666666666666646,4.928571428571426e-12,1.1828571428571428e-11,3.915164319848124e-05,0.7995973004441927,1.0065662862101696e-07,607.0673060417175,0.07,0.001,1000000,20251006_042113
439,4,2.5000000000000013,0.3999999999999998,4.731428571428569e-12,1.1828571428571428e-11,3.746388732647549e-05,0.7970084587332333,1.0065662862101696e-07,603.3678560256958,0.07,0.001,1000000,20251006_043116
440,4,2.6000000000000014,0.3846153846153844,4.549450549450547e-12,1.1828571428571428e-11,3.5941490020799566e-05,0.7952057449105667,1.0065662862101696e-07,602.0487117767334,0.07,0.001,1000000,20251006_044118
441,4,2.7000000000000015,0.3703703703703702,4.380952380952379e-12,1.1828571428571428e-11,3.4503782327431886e-05,0.7927578530305125,1.0065662862101696e-07,606.400940656662,0.07,0.001,1000000,20251006_045125
442,4,2.8000000000000016,0.35714285714285693,4.224489795918364e-12,1.1828571428571428e-11,3.313070660072736e-05,0.7894030738299677,1.0065662862101696e-07,598.8975315093994,0.07,0.001,1000000,20251006_050124
443,4,2.9000000000000017,0.34482758620689635,4.078817733990145e-12,1.1828571428571428e-11,3.184886493351691e-05,0.78596288892709,1.0065662862101696e-07,595.6011345386505,0.07,0.001,1000000,20251006_022041
444,4,3.0000000000000018,0.33333333333333315,3.942857142857141e-12,1.1828571428571428e-11,3.06483363754353e-05,0.7824169379260646,1.0065662862101696e-07,603.1619946956635,0.07,0.001,1000000,20251006_023044
445,4,3.100000000000002,0.32258064516129015,3.815668202764975e-12,1.1828571428571428e-11,2.9503846806653185e-05,0.7783060772308951,1.0065662862101696e-07,595.8475539684296,0.07,0.001,1000000,20251006_024040
446,4,3.200000000000002,0.31249999999999983,3.696428571428569e-12,1.1828571428571428e-11,2.84159330996281e-05,0.7737879874203871,1.0065662862101696e-07,595.6695387363434,0.07,0.001,1000000,20251006_025036
447,4,3.300000000000002,0.3030303030303028,3.5844155844155817e-12,1.1828571428571428e-11,2.7351582670258728e-05,0.7680800493690957,1.0065662862101696e-07,607.5178036689758,0.07,0.001,1000000,20251006_030043
448,4,3.400000000000002,0.2941176470588234,3.4789915966386535e-12,1.1828571428571428e-11,2.6319492308991625e-05,0.7614940390771647,1.0065662862101696e-07,610.110847234726,0.07,0.001,1000000,20251006_031053
449,4,3.500000000000002,0.28571428571428553,3.3795918367346915e-12,1.1828571428571428e-11,2.5286734145107402e-05,0.7531316001584593,1.0065662862101696e-07,602.0489065647125,0.07,0.001,1000000,20251006_032055
450,4,3.6000000000000023,0.2777777777777776,3.2857142857142837e-12,1.1828571428571428e-11,2.4249340839885386e-05,0.7428694898510275,1.0065662862101696e-07,599.7276048660278,0.07,0.001,1000000,20251006_033055
451,4,3.7000000000000024,0.2702702702702701,3.1969111969111947e-12,1.1828571428571428e-11,2.3115745868175756e-05,0.7278128492899166,1.0065662862101696e-07,597.1622948646545,0.07,0.001,1000000,20251006_034052
452,4,3.8000000000000025,0.2631578947368419,3.1127819548872156e-12,1.1828571428571428e-11,2.1827257217370727e-05,0.7058181894478063,1.0065662862101696e-07,603.4614436626434,0.07,0.001,1000000,20251006_035056
453,4,3.9000000000000026,0.2564102564102562,3.0329670329670305e-12,1.1828571428571428e-11,2.009185239782602e-05,0.6667985847303626,1.0065662862101696e-07,609.0352885723114,0.07,0.001,1000000,20251006_040105
